"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"94","12","UP","1294PC008","","","","","94","12","UP","1294PC008","","","94","12","13","9","5","AM","01","0","0","0","0","BOISE","BAKER","361.4","41","26","2","6","013","R","11","3","6755","1","Y","NO 1 MAIN","2","027.78","1","UP","229675","091","N","","","","","2","0","0","0","0","0","0","0","0","0","47","0","44","0","0","0","0","1","0","0","3500","125000","H503","","0","0","0","0","H503","1","2","013","128500","","41C001","0","000000","0","1","0","1","0","06","30","06","35","1","8","W","1L","0","BOISE","E","92","3294","1994","0","0","0","0","0","0","BAKER","001","","","","N","","","EXCESS BUFF FORCE LIFTING SHORT CAR OFF RAIL AT MP 361.4 W HTRK OXMAN DERAILED CAR UP229675.","","","","","","","","","","","","","","","","","","","","","","","",
"94","12","UP","1294SA001","","","","","94","12","UP","1294SA001","","","94","12","01","5","50","AM","04","0","0","0","0","SAN ANTONIO","GARDENDAL","340.7","48","0","4","1","015","E","01","1","6957","1","Y","SINGLE MAIN","4","019.95","1","TTGX","963705","067","Y","","","","","4","0","0","0","0","0","0","0","0","0","70","0","27","0","0","6","0","0","0","0","48500","1680","H599","H401","0","0","0","0","H599","1","4","015","57680","","48C283","0","000000","0","1","0","1","0","05","20","05","20","1","5","W","1L","0","SANANT","O","203","3295","1994","0","0","0","0","0","0","LA SALLE","283","","","","N","","","XKYMX-30 THAT WAS STOPPED BETWEEN SWITCHES ON THE MAIN TRACK FOR TRAIN MEET WAS ALLOWED TO ROLL INTO","THE SSIDE OF TRAIN LDAS-01 WHILE THAT TRAIN WAS ENTERING THE SIDING AT THE SOUTH SWITCH OF GARDENDA","LE.","","","","","","","","","","","","","","","","","","","","","",
"94","12","UP","1294SA001","","","","","94","12","UP","1294SA001","","","94","12","01","5","50","AM","04","0","0","0","0","SAN ANTONIO","GARDENDAL","340.7","48","0","4","1","002","E","30","2","7578","1","Y","SINGLE MAIN","4","019.95","1","UP","003185","001","N","","","","","3","0","0","0","0","0","0","0","0","0","67","0","2","0","0","0","0","0","0","0","7500","0","H599","H401","0","0","0","0","H599","1","4","015","57680","","48C283","0","000000","0","1","0","1","0","07","45","07","45","3","5","W","1L","0","SANANT","O","200","3296","1994","0","0","0","0","0","0","LA SALLE","283","","","","N","","","XKYMX-30 THAT WAS STOPPED BETWEEN SWITCHES ON THE MAIN TRACK FOR TRAIN MEET WAS ALLOWED TO ROLL INTO","THE SIDE OF TRAIN LDA01 WHILE THAT TRAIN WAS ENTERING THE SIDING AT THE SOUTH SWITCH OF GARDENDALE.","","","","","","","","","","","","","","","","","","","","","","",
"94","12","UP","1294SL006","","","","","94","12","UP","1294SL006","","","94","12","05","6","10","AM","12","0","0","0","0","ST LOUIS","NEWPORT","262.0","05","45","4","2","004","E","04","1","1486","7","Y","YARD","1","","2","MP","782101","015","Y","","","","","2","0","2","0","2","0","0","0","0","0","13","0","0","0","0","2","0","0","0","0","15000","1500","H702","","0","0","0","0","H702","2","1","004","16500","","05C067","0","000000","0","1","0","1","0","04","05","04","05","1","5","W","1L","0","STLOUI","N","225","3298","1994","0","0","0","0","0","0","JACKSON","067","","","","N","","","CREW OF SMNL04 SET OUT 13 FT WRTH CARS IN SO END NEWPRT YD. DSPTCHR INSTRCTD CONDR TO SET 13 CARS IN","#2 TRK. SW TARGET #2 TRK SHOWED SWTCH WAS LND FOR #2, BUT SWTCH ACTULY LINED FOR LEAD. SHVD CARS IN","#3 TRK, RAN INTO 17 CARS.","","","","","","","","","","","","","","","","","","","","","",
"94","12","UP","1294SL020","","","","","94","12","UP","1294SL020","","","94","12","19","12","45","PM","01","0","0","0","0","ST LOUIS","MEMPHIS","381.0","47","55","2","1","003","E","19","4","6963","7","Y","YARD","1","","2","ETTX","701276","033","Y","","","","","1","1","0","0","0","0","0","0","0","0","97","10","44","10","0","2","0","0","0","0","7500","3000","M503","","0","0","0","0","M503","2","1","003","10500","","47C157","0","000000","0","1","0","1","1","04","45","04","45","1","3","W","1L","0","STLOUI","NIM","143","3299","1994","0","0","0","0","0","0","SHELBY","157","","","","Y","","","VANDALISM BY UNKNOWN CHILDREN LINED SWITCH UNDER CUT OF CARS IN 43 RAIL, CAUSING PRT OF THE CUT TO B","E LINED DOWN THE 42 RAIL. ZTS 01/042 & 043.","","","","","","","","","","","","","","","","","","","","","","",
"94","12","UP","1294SL024","","","","","94","12","UP","1294SL024","","","94","12","24","2","0","AM","01","0","0","0","0","ST LOUIS","MEMPHIS","381.0","47","45","4","1","005","E","YME5","4","361","7","N","YARD","1","","2","DTTB","025383","001","Y","","","","","1","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","0","0","5250","0","H306","","0","1","0","1","H306","2","1","005","11250","","47C157","0","000000","0","0","0","0","0","","","","","1","3","W","1L","0","STLOUI","NIM","193","3300","1994","0","1","0","0","0","0","SHELBY","157","","","","N","","","YME57 & YME58 BOTH SHOVING CARS IN TK 4 AT SARGENT YARD. NEITHER CREW AWARE THE OTHER WAS IN SAME TR","ACK DOING WORK. BOTH CUTS COLLIDED WITH ONE ANOTHER CAUSING DERAILMENT ON BOTH ENDS OF TRACK.","","","","","","","","","","","","","","","","","","","","","","",
"94","12","SOO","9412H0794","","","","","94","12","SOO","9412H0794","","","94","12","14","12","30","PM","01","6","0","0","0","HEARTLAND","BROOTEN","106.9","27","30","2","1","041","R","5611","4","4783","1","Y","SINGLE MAIN","3","030.02","1","IMCX","012263","079","N","IMCX","012263","079","N","1","0","0","0","0","0","0","0","0","0","16","0","105","0","0","0","0","1","0","0","7000","850","E09C","","0","0","0","0","E09C","1","3","041","7850","","27C121","0","000000","0","2","0","1","1","09","10","09","10","1","4","W","1L","1","HEARTL","M","233","3248","1994","0","0","0","0","0","0","POPE","121","","","","N","","","TRAIN 561-13 WAS WESTBOUND AT BROOTEN, WHEN 78TH HEAD CAR IMCX 12263 DERAILED DUE TO BUILDUP ON TREA","D OF WHEELS & STICKING BRAKES. HULCHER RERAILED THE CAR. NO EXCEPTION WAS TAKEN TO EMPLOYEE PERFORMA","NCE & NO DISCIPLINE WAS ASSESSED.","","","","","","","","","","","","","","","","","","","","","",
"94","12","SOO","9412H0795","","","","","94","12","SOO","9412H0795","","","94","12","23","12","15","AM","12","0","0","0","0","HEARTLAND","ST PAUL","407.4","27","22","4","1","001","E","","3","0","6","Y","C15","1","","2","UTLX","642247","001","N","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","10000","0","H302","","0","0","0","0","H302","2","1","001","10000","","27C123","0","000000","0","1","0","1","1","00","15","00","15","1","4","W","1L","0","HEARTL","N","317","3249","1994","0","0","0","0","0","0","RAMSEY","123","","","","N","","","CAR RETARDER OPERATOR HUMP HAD TRK CIRCUIT OCCPANCY LIGHT `ON` FOR C19 TRK, INDICATING CARS DID NOT","CLEAR CIRCUIT OR WERE FOULING CLEARANCE POINT OF ADJACENT BOWL TRKS. CAR RETARDER OPERATOR THOUGHT C","AR WOULD CLEAR & MAKE C15, BUT INSTEAD CORNERED CAR FROM C19 TRK. CONDUCTED PROCEDURES REVIEW WITH E","MPLOYEE INVOLVED.","","","","","","","","","","","","","","","","","","","","",
"94","12","ATK","41225WSDAA","","","","","94","12","SP","A2364","","","94","12","25","9","40","AM","01","0","0","0","0","WESTERN","OAKLAND","5.8","06","41","2","1","010","E","6","3","0","2","Y","1-2 CROSSOVER","1","","1","AMT","001162","006","N","","","","","2","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","3","0","40038","0","T110","T001","0","0","0","0","T110","1","1","010","55038","","06C001","0","000000","0","1","0","1","2","04","55","04","55","2","7","E","1L","0","WESTER","FI","163","3059","1994","0","0","0","0","0","0","ALAMEDA","001","","","","N","","","AMTRAK TRAIN #6 DERAILED THE 6TH, 7TH, AND 8TH CARS IN CONSIST OF 11 CARS WHILE PROCEEDING EASTWARD","THROUGH CROSSOVER BETWEEN TRACKS 1 AND 2 ENROUTE TO EMERYVILLE.","","","","","","","","","","","","","","","","","","","","","","",
"94","12","SP","A2364","94","12","ATK","41225WSDAA","94","12","SP","A2364","","","94","12","25","9","40","AM","01","0","0","0","0","ROSEVILLE","OAKLAND 16TH ST","5.8","06","41","2","1","000","","","","0","","","#3/#4 X-OVER","1","0085.0","1","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15000","T110","T001","0","0","0","0","T110","1","1","010","55038","","06C001","0","000000","0","","","","","","","","","1","7","W","1L","0","ROSEVI","FIM","180","3250","1994","0","0","0","0","0","0","ALAMEDA","001","","","","N","","","AMTRAK #6 PROCEEDING EASTWARD THROUGH CROSS OVER BETWEEN #3 & #4 MAIN TRACKS DERAILED 4TH, 5TH, & 6T","H CAR IN TRAIN ON A TOTAL OF 11 CARS ENROUTE TO EMERYVILLE STATION, NO INJURIES.","","","","","","","","","","","","","","","","","","","","","","",
